id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
32393554,Habitación doble con balcón y baño privado,25806265,Jérôme,Sant Martí,el Clot,41.41002,2.18813,Private room,39,31,46,2022-11-07,1.00,1,34,3,Exempt
32393656,"Close to Sants Station, ideal for couples!",243240297,Pau,Sants-Montjuïc,Sants,41.37658,2.13838,Entire home/apt,137,7,50,2022-10-23,1.12,2,35,12,HUTB-010854
32959253,Spacious Modern Central En-suite (with AC),142815059,Rab,Ciutat Vella,el Raval,41.38562,2.16864,Private room,80,31,200,2022-10-18,4.46,2,8,58,Exempt
32401818,"Habitacion individual + baño,Barcelona  Sants.",168330307,Monika,Sants-Montjuïc,la Bordeta,41.37009,2.13498,Private room,60,1,1,2019-02-28,0.02,1,0,0,Exempt
32417958,Sunny place in the very heart of Barcelona,1142511,Hend,Ciutat Vella,el Barri Gòtic,41.38117,2.17456,Entire home/apt,100,31,1,2021-06-04,0.05,1,364,0,Exempt
32432001,Sweet Inn | Spacious 3BR near Ciutadella Park,32037490,SweetInn,Eixample,la Dreta de l'Eixample,41.39645,2.17391,Entire home/apt,169,2,25,2022-11-21,0.55,118,171,6,HUTB002200
32732510,"Loft with 2 pools+roof terrace,  Mercado S. Antoni",12415569,Denis & Suza,Ciutat Vella,el Raval,41.379,2.16573,Entire home/apt,60,30,20,2022-11-09,0.45,2,135,8,
32736627,Surfhouse Barceloneta,47194244,Toni,Ciutat Vella,la Barceloneta,41.37987,2.1907,Private room,22,1,50,2020-10-24,1.09,1,0,0,Exempt
32962153,Orange BLossom  apart. in Gracia/Diagonal.,73546,Requesens,Gràcia,la Vila de Gràcia,41.39834,2.16068,Entire home/apt,92,31,4,2019-12-20,0.09,2,158,0,
32753493,Beach Top Roof Terrasse Apartment PobleNou II,229966942,Sara,Sant Martí,el Poblenou,41.39598,2.19967,Private room,49,4,28,2022-11-12,0.63,2,30,24,HUTB-001811
32973652,Mark's Born flat,12119162,Mark,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38772,2.17943,Entire home/apt,77,32,0,,,2,9,0,
32434897,Traditional double room in Central Barcelona,243627342,Antonia,Eixample,l'Antiga Esquerra de l'Eixample,41.38518,2.15816,Private room,35,2,13,2019-06-22,0.28,1,0,0,Exempt
32977737,Rocafort | Delightful 3BR in the center,32037490,SweetInn,Eixample,la Nova Esquerra de l'Eixample,41.38036,2.15239,Entire home/apt,96,2,38,2022-11-27,0.85,118,192,11,HUTB007638
32757951,PEACEFUL ROOM ♡ NEAR GLORIES,243275559,Javier,Sant Martí,el Parc i la Llacuna del Poblenou,41.39957,2.19439,Private room,50,32,26,2022-10-31,0.59,1,0,1,Exempt
32982755,"Nice apartment in Poble Sec, Barcelona!",2688205,Mònica,Sants-Montjuïc,el Poble Sec,41.37276,2.16277,Entire home/apt,114,3,95,2022-12-08,2.15,11,197,38,HUTB-007542
32435134,Rental Apartment near beach with parking & terrace,48499570,Ignasi,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.40367,2.21075,Entire home/apt,111,3,92,2022-12-05,1.99,1,89,36,HUTB-009903
32985135,"Habitacion , cousy double bedroom  center city,",247796967,Melissa,Eixample,la Dreta de l'Eixample,41.39348,2.16938,Private room,40,2,3,2020-01-06,0.07,1,2,0,Exempt
32436891,Silent and cozy BARRIO GOTIC big private bathroom,243647096,Ranieri,Ciutat Vella,el Barri Gòtic,41.38279,2.17771,Private room,33,30,1,2019-04-15,0.02,1,0,0,
32767811,LessepsHabitación ConfortableVallcarca,79703460,Elizeth,Nou Barris,Vilapicina i la Torre Llobeta,41.42811803757941,2.1701292091224103,Private room,45,2,16,2022-09-01,2.02,7,89,16,Exempt
32989466,Cozy room in arty apartment + Unbeatable location,23029554,Linda,Ciutat Vella,el Raval,41.3763,2.16973,Private room,46,2,27,2019-10-01,0.61,1,0,0,Exempt
32775177,"Cozy Apartment, 2BR, by Las Ramblas",168078442,Merce,Ciutat Vella,el Barri Gòtic,41.38238,2.17358,Entire home/apt,96,31,0,,,4,35,0,
32775582,Q3  TinnY Softbed RooM - Near ALL highligths,228920555,Anne And Jean,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40357,2.1632,Private room,22,32,16,2022-10-10,0.36,22,87,3,Exempt
32445275,Cozy Central&Sunny/2' Square Cataluña/5' Cathedral,243730433,Yanina&Marcela,Ciutat Vella,el Barri Gòtic,41.38592,2.17425,Entire home/apt,75,31,9,2022-07-06,0.22,1,237,1,
32454174,Destination Downtown - Ultra Central,480528,Andrei,Eixample,la Dreta de l'Eixample,41.38785,2.16515,Entire home/apt,75,3,105,2022-12-09,2.28,19,311,43,HUTB-010011
33000599,Dormitorio acogedor en apto en Paseo san Juan,193272743,Elisa Y Sheila,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40537,2.16379,Private room,43,1,26,2020-01-09,0.58,1,0,0,Exempt
32457620,Gracia Terrace Apartment,1391607,Aline I Andrea,Gràcia,la Vila de Gràcia,41.40625,2.15761,Entire home/apt,102,3,12,2022-11-19,0.75,100,267,10,HUTB-003106
33002862,FANTASTIC ROOM DOWNTOWN CLOSE TO RAMBLA,158286631,Mr Appartement,Ciutat Vella,el Raval,41.38037,2.17349,Private room,64,2,122,2022-11-26,2.67,3,73,42,Exempt
32457903,Two bedroom apartment A in Barcelona.,239721201,Eduardo,Ciutat Vella,el Raval,41.38256,2.16441,Entire home/apt,45,32,6,2022-07-02,0.14,3,297,2,
32806664,"Hermosa habitación, totalmente iluminada",3063833,Mafer,Eixample,l'Antiga Esquerra de l'Eixample,41.39193,2.15201,Private room,50,30,0,,,1,0,0,
32807989,Casa Rotonda near Park Güell,148901183,José Luis,Sarrià-Sant Gervasi,el Putxet i el Farró,41.4103,2.14098,Entire home/apt,89,4,81,2022-11-02,1.79,4,39,30,HUTB-008589
33014517,Cómoda habitación privada y baño exclusivo,248473434,Tino,Sants-Montjuïc,la Bordeta,41.36969,2.13197,Private room,45,1,25,2019-09-23,0.55,1,0,0,Exempt
32812628,"Piso en finca regia, nuevo a estrenar",39429934,Núria,Eixample,el Fort Pienc,41.40046,2.17727,Entire home/apt,42,32,17,2022-12-03,0.39,1,205,6,
32816014,Very cute apartment in Barcelona,108192157,DanielA,Sant Andreu,Navas,41.41903,2.1883,Entire home/apt,96,30,1,2020-01-27,0.03,1,360,0,Exempt
32462139,Sweet Inn | Bright 2BR with balcony,32037490,SweetInn,Sants-Montjuïc,Hostafrancs,41.37652,2.14278,Entire home/apt,74,2,29,2022-10-10,0.64,118,189,12,HUTB002912
33030278,Old style Apartment close to Sagrada Familia,206178758,Inmobiliaria,Eixample,la Sagrada Família,41.40645,2.17818,Entire home/apt,62,31,3,2022-08-22,0.07,1,123,1,
32464263,"Luminoso, reformado y céntrico en Barcelona",243888435,Isaac,Eixample,Sant Antoni,41.37681,2.16451,Entire home/apt,135,4,30,2022-11-07,0.74,1,4,18,HUTB-011416
32826881,City Center Modernist Flat,91048534,Varda,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38822,2.17686,Entire home/apt,90,32,2,2019-12-25,0.05,2,183,0,
33037535,Sunny penthouse with views in downtown. 2Br+2Bth,1267680,Victor,Ciutat Vella,el Raval,41.3824,2.1653,Entire home/apt,145,31,5,2022-11-01,0.11,5,365,2,
32465712,Barcelona sunny terrace with great views,243901063,Jose Maria,Eixample,la Sagrada Família,41.40625,2.17953,Entire home/apt,5000,3,28,2022-01-02,0.62,1,178,1,HUTB-006349
33039293,Central Living Apartment,2819397,"Leslie, Maria & Arthur",Eixample,la Dreta de l'Eixample,41.39335,2.17518,Entire home/apt,450,28,1,2020-03-02,0.03,40,0,0,HUTB-003953
33041872,Double room apartment. Amazing city views. Beach,880705,Toby,Ciutat Vella,la Barceloneta,41.37952,2.18845,Entire home/apt,91,32,24,2022-06-12,0.53,1,364,2,Exempt
32481182,Piso con 1 habitación y terraza privada,731009,Marc,Sants-Montjuïc,Hostafrancs,41.37545,2.14507,Entire home/apt,50,32,9,2022-11-08,0.21,8,263,5,
32828300,"Single/ Room, Barcelona Excellent  old location",246960898,Carola,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38868,2.17861,Private room,23,31,116,2022-08-15,2.57,2,0,46,Exempt
33062227,Superior three bedroom apartment City Center,10704,Weflating,Eixample,la Dreta de l'Eixample,41.39207,2.17046,Hotel room,208,1,126,2022-11-27,2.89,27,212,88,hutb-001986
32832065,Confortable room for rent,246979224,Anna,Horta-Guinardó,Montbau,41.43223,2.14391,Private room,17,31,48,2022-09-10,1.05,2,19,14,Exempt
32482384,Private double room in loft with amazing terrasse,242434672,Lynda,Sant Martí,el Parc i la Llacuna del Poblenou,41.39602,2.19281,Private room,60,2,2,2019-04-28,0.04,1,0,0,Exempt
33062383,Sunny three bedroom  penthouse apartment,10704,Weflating,Eixample,la Dreta de l'Eixample,41.39207,2.17046,Entire home/apt,227,1,82,2022-11-27,1.91,27,71,38,HUTB-001996
32482575,Rocafort | Charming 4BR Apt. in Eixample,32037490,SweetInn,Eixample,la Nova Esquerra de l'Eixample,41.38036,2.15239,Entire home/apt,118,2,56,2022-11-20,1.22,118,187,21,HUTB007132
32863098,"Close to the BEACH and City CENTR, good  place",184642867,Vi,Sant Martí,el Parc i la Llacuna del Poblenou,41.39275,2.18951,Private room,182,3,1,2019-04-01,0.02,8,0,0,Exempt
33063975,Barceloneta Bedroom // Low Cost,248830599,Andrea Y Philip,Ciutat Vella,la Barceloneta,41.37922,2.18939,Private room,35,5,5,2019-06-04,0.11,1,0,0,Exempt
32891703,A place to begin your exploration of sun city,182620548,"Bennetta, Aka Gin Route BCN",Eixample,la Nova Esquerra de l'Eixample,41.38674,2.14996,Private room,28,31,30,2022-11-30,1.61,1,364,19,Exempt
32904909,Delightfull with terraze 3beds,407597998,David & Nani,Eixample,la Dreta de l'Eixample,41.3996,2.16479,Entire home/apt,139,3,93,2022-11-16,2.04,8,256,36,HUTB-006920
32485771,Habitación Doble con balcón exterior-baño privado,20003337,Eva,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38751,2.17738,Private room,84,2,14,2022-11-18,2.53,5,91,14,HB-004116
32487017,109. Futbol B12 Apartment,396363,Alcambarcelona,Les Corts,la Maternitat i Sant Ramon,41.37908,2.12618,Entire home/apt,189,1,21,2022-11-11,0.51,107,195,10,HUTB-010514
33067556,Two bedroom apartment downtown Barcelona,10704,Weflating,Eixample,la Dreta de l'Eixample,41.39207,2.17046,Entire home/apt,195,1,89,2022-11-28,2.03,27,276,56,HUTB-001989
32905233,Sant Gervasi 3BR Classical Apartment | 2 min. Pàdu,129000409,Olala Homes,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,41.4045,2.14008,Entire home/apt,77,1,2,2022-04-30,0.06,28,141,1,Exempt
32905825,Olala Cozy 2BR Rambla Poble Nou / Beach,129000409,Olala Homes,Sant Martí,el Poblenou,41.39932,2.20037,Entire home/apt,89,1,9,2021-12-15,0.20,28,214,1,
32906782,Triple Room balcony/terrace & shared bathroom,116807111,Lorenzo,Eixample,la Dreta de l'Eixample,41.39202,2.17527,Private room,95,1,19,2022-08-31,0.82,7,264,7,HB-004126
33084052,room in apartment in the heart of Barcelona,256783,Manuel,Ciutat Vella,el Raval,41.3794,2.17066,Private room,30,2,8,2019-10-21,0.18,1,0,0,Exempt
32907160,PRESTIGE ROOM DOWNTOWN CLOSE TO RAMBLA,158286631,Mr Appartement,Ciutat Vella,el Raval,41.37779,2.17418,Private room,68,2,134,2022-12-07,2.92,3,85,49,Exempt
32490356,Les Corts,9827121,Pepa,Sants-Montjuïc,Sants,41.37929,2.13,Private room,54,31,1,2019-06-09,0.02,1,0,0,Exempt
33086613,BED IN A 10 BED DORM (SHARED ROOM),237361817,Hostel One Ramblas,Sants-Montjuïc,el Poble Sec,41.37295,2.17381,Hotel room,23,1,4,2022-05-27,0.09,4,83,1,AJ-000563
32494777,HABITACIÓN CAMP NOU BARCELONA,244128152,T,Les Corts,la Maternitat i Sant Ramon,41.37799,2.11817,Private room,28,2,75,2022-11-18,1.64,1,0,12,HUTB-012029
32910755,Sunny Apartment 3bed with terraze,407597998,David & Nani,Eixample,la Dreta de l'Eixample,41.39975,2.16482,Entire home/apt,123,3,72,2022-11-15,1.62,8,356,17,HUTB-006918
32910985,Exclusive Les Corts 2BR 6.4 Apartment w/Balcony,129000409,Olala Homes,Les Corts,les Corts,41.38504,2.13751,Entire home/apt,77,1,2,2022-03-20,0.14,28,187,1,
33086863,Alquilo habitacion en Barcelona,246238228,Romi,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38372,2.18591,Private room,32,2,56,2021-10-03,1.28,1,1,0,Exempt
32929136,Casa Bella Gracia 12,247597015,Karl And Susana,Gràcia,la Vila de Gràcia,41.39767,2.15994,Hotel room,106,1,8,2022-11-05,0.19,12,361,7,HB-004560
32497967,C. Habitacion centrica privada en piso compartido.,130091939,Toni,Sants-Montjuïc,el Poble Sec,41.37458,2.16769,Private room,20,32,60,2022-11-13,1.31,7,127,4,Exempt
32509272,Cama individual a pocos pasos del estadio.,131764906,Viviane,Les Corts,la Maternitat i Sant Ramon,41.37878,2.12354,Private room,53,3,41,2022-11-27,0.89,1,51,27,Exempt
33104105,Cover Plaza España Barcelona,249170957,Misha,Eixample,Sant Antoni,41.37647,2.15166,Entire home/apt,105,2,115,2022-11-25,2.55,2,44,20,HUTB-002623
32929718,Casa Bella Gracia 11,247597015,Karl And Susana,Gràcia,la Vila de Gràcia,41.39954,2.16146,Hotel room,204,1,2,2022-08-12,0.47,12,360,2,HB-004560
32930000,Casa Bella Family Suite,247597015,Karl And Susana,Eixample,la Dreta de l'Eixample,41.39744,2.16167,Hotel room,97,1,15,2022-11-19,1.64,12,362,15,HB-004560
32930231,Casa Bella Gracia 1,247597015,Karl And Susana,Gràcia,la Vila de Gràcia,41.3974,2.15974,Hotel room,168,1,1,2019-07-22,0.02,12,364,0,HB-004560
33117161,"Double room in Barcelona, St. Andreu",89785469,Rebeca,Sant Andreu,Sant Andreu,41.42995,2.19549,Private room,28,2,3,2019-04-16,0.07,1,0,0,Exempt
32930371,Casa Bella Gracia Superior Family Suite,247597015,Karl And Susana,Gràcia,la Vila de Gràcia,41.39812,2.1595,Hotel room,71,1,22,2022-11-12,2.44,12,363,22,HB-004560
32931013,Casa Bella Gracia 9,247597015,Karl And Susana,Eixample,la Dreta de l'Eixample,41.39812,2.16152,Hotel room,156,1,7,2020-03-08,0.16,12,359,0,HB-004560
32931242,COZY ROOM DOWNTOWN CLOSE TO RAMBLA,158286631,Mr Appartement,Ciutat Vella,el Raval,41.38111,2.17309,Private room,62,2,143,2022-11-08,3.13,3,78,48,Exempt
32931496,Casa Bella Gracia Double Room,247597015,Karl And Susana,Gràcia,la Vila de Gràcia,41.39947,2.16137,Hotel room,66,1,24,2022-12-05,2.69,12,360,24,HB-004560
32931579,Casa Bella Gracia 4,247597015,Karl And Susana,Gràcia,la Vila de Gràcia,41.39909,2.16134,Hotel room,156,1,1,2019-08-21,0.02,12,361,0,HB-004560
32931726,Casa Bella Gracia 6,247597015,Karl And Susana,Gràcia,la Vila de Gràcia,41.39899,2.15939,Hotel room,156,1,0,,,12,361,0,HB-004560
32512534,In the heart of the Eixample. Real Barcelona!,186424313,Tatiana,Eixample,la Dreta de l'Eixample,41.39773,2.16878,Private room,54,1,1,2019-04-21,0.02,1,0,0,Exempt
32514581,Two bedroom with balcony in Pelai - You Stylish,8130906,Arina You Stylish,Ciutat Vella,el Raval,41.38479,2.16582,Entire home/apt,212,2,6,2022-11-07,0.98,33,246,6,HUTB-002693
32516235,Anima Apartments Sants - Premium,28043451,Anima Apartments,Sants-Montjuïc,Sants - Badal,41.37234,2.13129,Entire home/apt,139,1,15,2022-11-27,0.34,13,46,7,HUTB-012701
33123410,Habitación tranquila en Virrei Amat,19620636,Jimena,Nou Barris,el Turó de la Peira,41.43039,2.17318,Private room,30,32,34,2022-08-22,0.83,1,360,26,Exempt
32518838,High end cosy appartment in beach district,57841677,Tom,Sant Martí,el Poblenou,41.40328,2.20404,Private room,60,1,2,2019-08-15,0.05,1,0,0,Exempt
32931814,Casa Bella Gracia 7,247597015,Karl And Susana,Gràcia,la Vila de Gràcia,41.3993,2.16121,Hotel room,156,1,1,2020-03-09,0.03,12,364,0,HB-004560
32931946,Casa Bella Gracia 5,247597015,Karl And Susana,Eixample,la Dreta de l'Eixample,41.39739,2.16076,Hotel room,156,1,5,2022-08-18,0.12,12,361,2,HB-004560
32932107,Casa Bella Gracia 2,247597015,Karl And Susana,Gràcia,la Vila de Gràcia,41.39885,2.16145,Hotel room,62,1,4,2022-04-20,0.10,12,350,2,HB-004560
33125341,Новая квартира у моря с бассейном на 18ом этаже,249367817,Dmitriy,Sant Martí,el Besòs i el Maresme,41.41232,2.21905,Entire home/apt,80,30,3,2019-08-12,0.07,1,0,0,
32938996,Lovely flat at f*¢#*ng downtown! 1 min to main sq!,193021430,Tania,Ciutat Vella,el Raval,41.38411,2.16713,Private room,36,1,8,2019-05-05,0.18,1,0,0,Exempt
32535807,Habitación en Gran Apartamento 2,153855743,Daniela,Eixample,l'Antiga Esquerra de l'Eixample,41.3874,2.15767,Private room,13,31,1,2021-05-31,0.05,1,194,0,HUTB-520749
33131569,Sweet Home Barcelona,50291804,Manuel,Eixample,la Dreta de l'Eixample,41.3992,2.17145,Entire home/apt,110,32,10,2022-10-15,0.26,3,285,5,Exempt
32535896,LUXURY LOFT IN DOWNTON,241431385,Carla,Eixample,l'Antiga Esquerra de l'Eixample,41.39478,2.15511,Entire home/apt,65,32,1,2022-09-06,0.31,5,285,1,
32536135,"Chic, Sophisticated Gem in Eixample",705343,Alexander,Eixample,l'Antiga Esquerra de l'Eixample,41.38885,2.15438,Entire home/apt,260,32,8,2022-11-30,0.18,1,319,4,
32536664,Esplendida habitacion con cama doble en Gracia!,36607755,Igor,Gràcia,la Vila de Gràcia,41.40639,2.15179,Private room,29,32,0,,,120,309,0,
32536671,Habitación Familiar: 2 adultos y 1 o 2 niños.,19749333,Hostal Eixample,Eixample,la Dreta de l'Eixample,41.3917,2.17371,Hotel room,88,3,62,2022-11-06,1.42,4,145,31,HB-001665
32946388,Apartamento Cartellà 4 habitaciones con terracita.,150574145,Nuria,Nou Barris,Vilapicina i la Torre Llobeta,41.42711,2.17217,Entire home/apt,250,7,3,2021-03-08,0.07,5,179,0,HUTB-012380
33137031,Amazing close to the beach,131178104,Maria,Sant Martí,el Poblenou,41.4038,2.20539,Private room,65,31,0,,,1,365,0,
33391323,"Fabulous 2-bedroom, 2-bathroom in exclusive area.",168091065,Long Term Apartments,Eixample,la Dreta de l'Eixample,41.39182,2.17033,Entire home/apt,80,31,4,2022-10-03,0.09,27,31,1,
33391752,Paseo de Gracia  Apartment 5 1,86551441,Maria Soledad,Gràcia,la Vila de Gràcia,41.40114,2.16343,Entire home/apt,150,3,10,2022-10-07,0.23,29,319,6,HUTB-010238
32537049,Luminosa habitacion con cama individual en Gracia!,36607755,Igor,Gràcia,la Vila de Gràcia,41.40632,2.15116,Private room,22,32,0,,,120,314,0,
